"geoid","geolevel","year","transportation_score","transportation_rnk","transportation_state_rnk"
"14000US39049008210","tract","2023","116.8","89.1126","94.237"
"14000US39049008230","tract","2023","120.57","91.094","96.5229"
"14000US39049008241","tract","2023","88.7","26.0576","33.1294"
"14000US39049008242","tract","2023","91.6","40.0544","46.3619"
"14000US39049008311","tract","2023","120.91","91.2515","96.6516"
"14000US39049008312","tract","2023","117.24","89.397","94.5267"
"14000US39049008321","tract","2023","114.68","87.7074","92.933"
"14000US39049008322","tract","2023","112.32","85.7663","90.4057"
"14000US39049008330","tract","2023","110.14","83.6994","87.4437"
"14000US39049008340","tract","2023","113.42","86.7564","91.6291"
"14000US39049008350","tract","2023","111.93","85.3902","89.7296"
"14000US39049008360","tract","2023","88.68","25.9672","33.065"
"14000US39049008380","tract","2023","114.07","87.2569","92.3052"
"14000US39049008381","tract","2023","109.12","82.636","86.1558"
"14000US39049008382","tract","2023","84.86","6.3044","9.7553"
"14000US39049008400","tract","2023","89.28","29.1096","36.7675"
"14000US39049008500","tract","2023","111.5","85.002","89.2144"
"14000US39049008710","tract","2023","110.44","83.9741","87.7978"
"14000US39049008720","tract","2023","113.97","87.18","92.1764"
"14000US39049008730","tract","2023","107.06","80.2908","83.2582"
"14000US39049008811","tract","2023","109.52","83.0658","86.6388"
"14000US39049008812","tract","2023","108.89","82.3845","85.8822"
"14000US39049008813","tract","2023","108.8","82.293","85.7534"
"14000US39049008821","tract","2023","113.04","86.428","91.2428"
"14000US39049008822","tract","2023","113.03","86.4194","91.2106"
"14000US39049008825","tract","2023","111.18","84.6956","88.9408"
"14000US39049008900","tract","2023","120.37","90.9914","96.3941"
"14000US39049009000","tract","2023","112.36","85.7956","90.4379"
"14000US39049009100","tract","2023","113.48","86.8015","91.6613"
"14000US39049009220","tract","2023","114.58","87.639","92.8525"
"14000US39049009230","tract","2023","120.14","90.8938","96.2653"
"14000US39049009240","tract","2023","111.06","84.5869","88.7959"
"14000US39049009250","tract","2023","114.05","87.241","92.2408"
"14000US39049009251","tract","2023","115.04","87.9711","93.0779"
"14000US39049009252","tract","2023","122.27","91.7948","97.2956"
"14000US39049009311","tract","2023","110.87","84.3953","88.5544"
"14000US39049009312","tract","2023","116.18","88.7475","93.915"
"14000US39049009321","tract","2023","107.28","80.5423","83.5158"
"14000US39049009322","tract","2023","116.71","89.0637","94.1243"
"14000US39049009323","tract","2023","121.78","91.6104","97.1507"
"14000US39049009325","tract","2023","118.64","90.1576","95.557"
"14000US39049009326","tract","2023","119.22","90.4469","95.9111"
"14000US39049009332","tract","2023","111.88","85.3475","89.6652"
"14000US39049009334","tract","2023","116.99","89.2224","94.3335"
"14000US39049009336","tract","2023","92.88","44.834","50.161"
"14000US39049009337","tract","2023","115.27","88.1298","93.1101"
"14000US39049009340","tract","2023","121.54","91.5042","96.9414"
"14000US39049009350","tract","2023","117.49","89.5216","94.736"
"14000US39049009361","tract","2023","112.02","85.4696","89.8905"
"14000US39049009372","tract","2023","109.56","83.1085","86.7032"
"14000US39049009373","tract","2023","110.07","83.6371","87.3471"
"14000US39049009381","tract","2023","118.79","90.2333","95.5892"
"14000US39049009382","tract","2023","112.94","86.3376","91.114"
"14000US39049009383","tract","2023","116.41","88.8831","93.9955"
"14000US39049009384","tract","2023","119.01","90.3346","95.7502"
"14000US39049009385","tract","2023","111.84","85.3133","89.6008"
"14000US39049009386","tract","2023","113.09","86.4829","91.3071"
"14000US39049009390","tract","2023","109.83","83.3746","87.0895"
"14000US39049009391","tract","2023","117.06","89.2603","94.3657"
"14000US39049009392","tract","2023","88.51","25.0198","31.9704"
"14000US39049009393","tract","2023","121.76","91.597","97.0863"
"14000US39049009394","tract","2023","108.6","82.0732","85.4475"
"14000US39049009395","tract","2023","107.66","80.9671","84.0309"
"14000US39049009396","tract","2023","128.37","93.6199","98.6156"
"14000US39049009397","tract","2023","116.71","89.0637","94.1243"
"14000US39049009401","tract","2023","108.63","82.105","85.528"
"14000US39049009403","tract","2023","115.97","88.6169","93.8184"
"14000US39049009404","tract","2023","110.65","84.1767","88.1037"
"14000US39049009405","tract","2023","111.72","85.212","89.4237"
"14000US39049009410","tract","2023","106.63","79.7109","82.5499"
"14000US39049009420","tract","2023","114.49","87.578","92.6594"
"14000US39049009440","tract","2023","111.87","85.3377","89.633"
"14000US39049009495","tract","2023","108.16","81.5702","84.8197"
"14000US39049009497","tract","2023","84.76","5.9479","9.2241"
"14000US39049009498","tract","2023","87.96","21.8615","28.7347"
"14000US39049009520","tract","2023","104.86","77.1899","79.8455"
"14000US39049009590","tract","2023","91.75","40.6014","46.9414"
"14000US39049009600","tract","2023","111.58","85.0728","89.311"
"14000US39049009711","tract","2023","109.46","82.9986","86.5905"
"14000US39049009712","tract","2023","109.3","82.8216","86.3329"
"14000US39049009751","tract","2023","87.02","16.4557","22.4887"
"14000US39049009752","tract","2023","107.35","80.618","83.6446"
"14000US39049009753","tract","2023","89.19","28.6518","36.1397"
"14000US39049009754","tract","2023","88.08","22.5306","29.3786"
"14000US39049009755","tract","2023","110.97","84.4954","88.651"
"14000US39049009756","tract","2023","107.71","81.0062","84.0953"
"14000US39049009757","tract","2023","113.34","86.6941","91.5325"
"14000US39049009801","tract","2023","87.15","17.176","23.5351"
"14000US39049009802","tract","2023","84.99","6.7988","10.3026"
"14000US39049009900","tract","2023","98.07","61.2335","62.9427"
"14000US39049010000","tract","2023","110.45","83.9875","87.83"
"14000US39049010100","tract","2023","96.39","56.084","57.9845"
"14000US39049010201","tract","2023","111.18","84.6956","88.9408"
"14000US39049010202","tract","2023","113.95","87.158","92.0798"
"14000US39049010203","tract","2023","88.67","25.9196","33.0167"
"14000US39049010204","tract","2023","113.26","86.6196","91.452"
"14000US39049010300","tract","2023","94.89","51.4485","53.9601"
"14000US39049010401","tract","2023","86.89","15.7378","21.7643"
"14000US39049010402","tract","2023","112.69","86.1008","90.8886"
"14000US39049010501","tract","2023","110.79","84.3171","88.4417"
"14000US39049010502","tract","2023","115.34","88.1835","93.1745"
"14000US39049010601","tract","2023","106.94","80.1333","82.9684"
"14000US39049010602","tract","2023","109.45","82.9791","86.5422"
"14000US39049010700","tract","2023","120.31","90.9634","96.3619"
"14000US39049010900","tract","2023","91.91","41.2533","47.6336"
"14000US39049980000","tract","2023",NA,NA,NA
"14000US39051040100","tract","2023","81.02","0.3308","0.4185"
"14000US39051040200","tract","2023","85.41","8.4738","12.5724"
"14000US39051040300","tract","2023","81.9","0.6922","0.8371"
"14000US39051040400","tract","2023","84.64","5.5475","8.5802"
"14000US39051040500","tract","2023","86.94","16.0125","22.0541"
"14000US39051040600","tract","2023","84.62","5.4767","8.4192"
"14000US39051040701","tract","2023","86.01","11.1682","15.9691"
"14000US39051040702","tract","2023","82.93","1.7043","2.4308"
"14000US39051040800","tract","2023","88.78","26.4946","33.6285"
"14000US39051040900","tract","2023","83.79","3.1791","4.7972"
"14000US39053953500","tract","2023","87.58","19.6921","26.6259"
"14000US39053953600","tract","2023","87","16.325","22.3439"
"14000US39053953700","tract","2023","91.33","38.9362","45.3477"
"14000US39053953800","tract","2023","86.44","13.2864","18.4643"
"14000US39053953901","tract","2023","89.2","28.7104","36.2202"
"14000US39053953902","tract","2023","81.89","0.6861","0.8049"
"14000US39053954000","tract","2023","97.36","59.091","60.8822"
"14000US39053954100","tract","2023","85.64","9.4249","13.8281"
"14000US39055310100","tract","2023","87","16.325","22.3439"
"14000US39055310200","tract","2023","83.93","3.5026","5.425"
"14000US39055310600","tract","2023","85.94","10.8313","15.5184"
"14000US39055310700","tract","2023","87.5","19.2636","26.2717"
"14000US39055310800","tract","2023","86.52","13.7015","19.0116"
"14000US39055310900","tract","2023","88.98","27.5396","34.8841"
"14000US39055311000","tract","2023","115.74","88.4497","93.6252"
"14000US39055311300","tract","2023","96.26","55.6653","57.6465"
"14000US39055311400","tract","2023","85.92","10.736","15.3413"
"14000US39055311500","tract","2023","95.1","52.1041","54.5396"
"14000US39055311600","tract","2023","84.66","5.6171","8.6768"
"14000US39055311700","tract","2023","89.32","29.3257","36.9124"
"14000US39055311800","tract","2023","98.57","62.6009","64.3593"
"14000US39055311900","tract","2023","83.84","3.2865","5.0386"
"14000US39055312000","tract","2023","106.95","80.1455","83.0006"
"14000US39055312100","tract","2023","134.92","94.881","99.2595"
"14000US39055312201","tract","2023","101.91","71.4788","74.4366"
"14000US39055312202","tract","2023","85.98","11.0242","15.7598"
"14000US39055312203","tract","2023","83.71","3.0362","4.4591"
"14000US39055312300","tract","2023","105.75","78.4827","81.0045"
"14000US39055312400","tract","2023","133.99","94.715","99.1629"
"14000US39057200101","tract","2023","101.43","70.3422","72.9717"
"14000US39057200103","tract","2023","103.33","74.4723","76.98"
"14000US39057200104","tract","2023","97.66","60.0335","61.8158"
"14000US39057200300","tract","2023","112.22","85.6686","90.293"
"14000US39057200400","tract","2023","101.66","70.8855","73.6961"
"14000US39057200500","tract","2023","102.39","72.5409","75.0966"
"14000US39057200600","tract","2023","97.92","60.7977","62.669"
"14000US39057200700","tract","2023","107.97","81.3297","84.5299"
"14000US39057200901","tract","2023","86.39","13.0398","18.1262"
"14000US39057200902","tract","2023","82.93","1.7043","2.4308"
"14000US39057210101","tract","2023","101.53","70.5571","73.2131"
"14000US39057210102","tract","2023","103.91","75.5088","78.2357"
"14000US39057210201","tract","2023","84.8","6.0871","9.3529"
"14000US39057210202","tract","2023","84.43","4.8186","7.5982"
"14000US39057210300","tract","2023","102.21","72.1405","74.8068"
"14000US39057210401","tract","2023","90.71","36.2454","43.0618"
"14000US39057210402","tract","2023","101.51","70.5168","73.1648"
"14000US39057210500","tract","2023","102.42","72.6288","75.1771"
"14000US39057210602","tract","2023","98.44","62.2871","64.0373"
"14000US39057210603","tract","2023","85.63","9.3919","13.7637"
"14000US39057210604","tract","2023","91.62","40.135","46.5068"
"14000US39057210605","tract","2023","87.34","18.3028","25.2576"
"14000US39057220101","tract","2023","83.06","1.8764","2.7366"
"14000US39057220102","tract","2023","92.24","42.4741","48.5834"
"14000US39057220201","tract","2023","89.48","30.1608","37.4759"
"14000US39057220202","tract","2023","101.64","70.8379","73.5834"
"14000US39057230100","tract","2023","85.69","9.6483","14.1661"
"14000US39057240100","tract","2023","88.52","25.0736","32.0348"
"14000US39057240200","tract","2023","104.72","76.964","79.5557"
"14000US39057240302","tract","2023","105.99","78.8136","81.4713"
"14000US39057240303","tract","2023","99.06","64.0781","65.9691"
"14000US39057240304","tract","2023","83.9","3.4306","5.264"
"14000US39057240500","tract","2023","97.63","59.9224","61.7032"
"14000US39057240600","tract","2023","117.83","89.7206","94.9936"
"14000US39057240700","tract","2023","96.87","57.6223","59.0148"
"14000US39057255000","tract","2023","95.09","52.0712","54.4913"
"14000US39057260100","tract","2023",NA,NA,NA
"14000US39057270100","tract","2023","86.71","14.705","20.7019"
"14000US39057280101","tract","2023","86.92","15.8977","21.8931"
"14000US39057280102","tract","2023","85.99","11.0583","15.8564"
"14000US39057280200","tract","2023","90.61","35.7351","42.5306"
"14000US39057280300","tract","2023","82.06","0.8106","1.0625"
"14000US39059977100","tract","2023","93.66","47.5101","51.6742"
"14000US39059977200","tract","2023","83.4","2.3501","3.5254"
"14000US39059977300","tract","2023","87.31","18.1221","24.9839"
"14000US39059977400","tract","2023","88.04","22.301","29.1211"
"14000US39059977500","tract","2023","85.83","10.2746","14.9066"
"14000US39059977600","tract","2023","93.41","46.686","51.0625"
"14000US39059977700","tract","2023","86.67","14.4767","20.396"
"14000US39059977800","tract","2023","85.02","6.8965","10.4475"
"14000US39059977900","tract","2023","88.99","27.597","34.9646"
"14000US39059978000","tract","2023","82.88","1.6359","2.302"
"14000US39061000200","tract","2023","104.88","77.2253","79.9259"
"14000US39061000700","tract","2023","123.27","92.1537","97.4565"
"14000US39061000900","tract","2023","121.08","91.3284","96.716"
"14000US39061001000","tract","2023","119.06","90.359","95.8146"
"14000US39061001100","tract","2023","102.95","73.7874","76.3039"
"14000US39061001600","tract","2023","107.95","81.3078","84.4816"
"14000US39061001700","tract","2023","123.25","92.1451","97.4243"
"14000US39061001800","tract","2023","101.66","70.8855","73.6961"
"14000US39061001900","tract","2023","104.62","76.7699","79.3142"
"14000US39061002000","tract","2023","94.39","49.8566","53.0264"
"14000US39061002200","tract","2023","100.18","67.2108","69.2531"
"14000US39061002300","tract","2023","98.97","63.7973","65.4862"
"14000US39061002500","tract","2023","112.29","85.7443","90.3735"
"14000US39061002600","tract","2023","104.96","77.3303","79.9742"
"14000US39061002700","tract","2023","98.32","61.9624","63.651"
"14000US39061002800","tract","2023","103.72","75.1755","77.8976"
"14000US39061002901","tract","2023",NA,NA,NA
"14000US39061002902","tract","2023","121.76","91.597","97.0863"
"14000US39061003000","tract","2023",NA,NA,NA
"14000US39061003200","tract","2023","110.86","84.3892","88.5061"
"14000US39061003300","tract","2023","127.58","93.4368","98.4063"
"14000US39061003600","tract","2023","105.01","77.4145","80.0386"
"14000US39061003700","tract","2023","121.78","91.6104","97.1507"
"14000US39061003800","tract","2023","104.64","76.8102","79.3625"
"14000US39061003900","tract","2023","97.55","59.6733","61.4456"
"14000US39061004000","tract","2023","97.4","59.2094","61.0592"
"14000US39061004100","tract","2023","94.93","51.5511","54.0245"
"14000US39061004200","tract","2023","98.27","61.8049","63.4739"
"14000US39061004602","tract","2023","92.31","42.7488","48.8088"
"14000US39061004603","tract","2023","88.08","22.5306","29.3786"
"14000US39061004604","tract","2023","97.92","60.7977","62.669"
"14000US39061004605","tract","2023","98.31","61.9245","63.5866"
"14000US39061004703","tract","2023","87.41","18.7386","25.8532"
"14000US39061004800","tract","2023","88.53","25.1273","32.067"
"14000US39061004900","tract","2023","91.78","40.71","47.0541"
"14000US39061005000","tract","2023","90.27","34.1016","40.9047"
"14000US39061005100","tract","2023","88.1","22.6514","29.5074"
"14000US39061005200","tract","2023","90.93","37.2307","43.9472"
"14000US39061005301","tract","2023","96.48","56.3685","58.0811"
"14000US39061005302","tract","2023","94.59","50.4657","53.284"
